hgnc_gene	score_wo_prcnt	score_prcnt
C9orf57	0.635788962	83.63411182
C9orf64	0.7294267809999999	86.17008728
C9orf85	0.347360312	73.97381458
C9orf91	0.240763792	69.36777542
C9orf96	0.6723867029999999	84.73696627
CA1	0.571462851	81.99457419
CA13	0.637604436	83.77565464
CA3	0.327131069	73.27199811
CA4	0.218717575	68.27081859
CA6	0.773521534	87.06062751
CAAP1	0.238945317	69.20853975
CABP2	0.283038099	71.26680821
CABS1	0.32894904399999997	73.41354093
CABYR	0.10666788199999999	61.73036093
CACNA2D4	0.927698756	89.66147676
CADM4	0.148941568	64.31941496
CALCA	0.905808022	89.43736729999999
CALCOCO1	0.9571774190000001	90.14508139
CALCOCO2	0.6173737739999999	83.25076669
CALCRL	0.17280645	65.75843359
CALM2	0.12325821	62.38499646
CALML3	0.391453969	75.87284737
CALML4	0.238945317	69.20853975
CALML5	0.637604436	83.77565464
CALML6	0.128714042	63.19886766
CALR3	0.154398214	64.73814579
CALU	0.12689526	63.00424628
CAMK2N1	0.10121160900000001	60.95777306
CAMK2N2	0.12325821	62.38499646
CAMP	0.10484898599999999	61.49445624
CAPG	0.50895761	80.20169851
CAPN11	0.780798785	87.24345364
CAPN2	0.7164803000000001	85.82802548
CAPN6	0.128714042	63.19886766
CAPNS2	0.791937896	87.33781552
CAPS	0.464864541	78.69190847
CAPS2	0.19849037100000003	67.30360934
CAPZA1	0.349177632	74.18023119
CAPZA2	0.19303429600000002	66.82000472
CARD14	0.885436112	89.07761264
CARD16	0.194852702	67.03231894
CARD18	0.169169615	65.33380514
CARKD	0.755110637	86.7539514
CARTPT	0.32531357699999996	73.11276244
CASP1	0.44099954799999996	77.79547063
CASP4	0.222355725	68.44184949
CASP6	0.305084559	72.22811984
CASP7	0.619191319	83.36282142
CASP9	0.821252311	88.01604152
CASQ1	0.597144447	82.7435716
CAST	0.714657953	85.81623024
CATSPER2	0.911261639	89.50813871
CATSPER3	0.845119304	88.4170795
CATSPER4	0.402364592	76.45081387
CAV3	0.439181676	77.69521113
CBLC	0.9976339540000001	90.65227648
CBR3	0.46122837200000005	78.46190139
CBR4	0.305084559	72.22811984
CBX4	0.10666788199999999	61.73036093
CBY3	0.7460278440000001	86.40599198
CC2D1B	0.187364432	66.28921916
CC2D2B	0.35099546600000003	74.37485256
CCBP2	0.464864541	78.69190847
CCDC104	0.194852702	67.03231894
CCDC107	0.17280645	65.75843359
CCDC109B	0.39508846200000003	76.15003539
CCDC11	0.37849837799999997	75.58386412
CCDC111	0.510776592	80.23708422
CCDC12	0.10484898599999999	61.49445624
CCDC122	0.237127192	68.98443029
CCDC125	0.885576705	89.14248644
CCDC13	0.868987491	88.84760557
CCDC130	0.17644428199999998	66.07100731
CCDC135	0.7237809059999999	85.87520642
CCDC136	0.297596326	71.67964142
CCDC140	0.369407109	74.95281906
CCDC146	0.6723867029999999	84.73696627
CCDC150	0.163497395	64.97405048
CCDC151	0.821252311	88.01604152
CCDC152	0.301449681	71.80938901
CCDC153	0.705562627	85.52724699
CCDC157	0.299418187	71.70323189
CCDC158	0.14691331400000002	63.824015100000004
CCDC164	0.8965053340000001	89.30761972
CCDC169	0.880130671	88.9596603
CCDC169-SOHLH2	0.553050905	81.54635527
CCDC17	0.396906589	76.30927105
CCDC19	0.358272123	74.66383581
CCDC22	0.7091975090000001	85.68058504
CCDC23	0.14530485699999998	63.81221986
CCDC24	0.306902668	72.38145789
CCDC28A	0.35099546600000003	74.37485256
CCDC28B	0.25917371	70.05779665
CCDC30	0.42441087200000005	77.25878745
CCDC38	0.446457185	77.97829677
CCDC42	0.731244617	86.21137061
CCDC51	0.130533008	63.35810333
CCDC53	0.103030231	61.2762444
CCDC60	0.714657953	85.81623024
CCDC61	0.6889696359999999	85.20877565
CCDC62	0.578735925	82.29535268
CCDC63	0.780798785	87.24345364
CCDC66	0.808316435	87.73295589
CCDC68	0.52918614	80.81505072
CCDC69	0.7973864190000001	87.53833451
CCDC7	0.222355725	68.44184949
CCDC70	0.174625237	65.9648502
CCDC73	0.248041348	69.61547535
CCDC74B	0.9130822909999999	89.54352442
CCDC77	0.6228292320000001	83.47487615
CCDC82	0.821252311	88.01604152
CCDC86	0.707379532	85.62750649
CCDC87	0.202129237	67.42745931
CCDC88B	0.282839608	71.08398207
CCDC9	0.113945049	62.14319415
CCDC90B	0.549415813	81.38122199
CCL1	0.12507665199999998	62.738853500000005
CCL11	0.3032669	72.009908
CCL13	0.369407109	74.95281906
CCL14	0.569646743	81.88841708
CCL15	0.347360312	73.97381458
CCL16	0.347360312	73.97381458
CCL17	0.43554789299999996	77.45340882
CCL18	0.191216164	66.57230479
CCL20	0.301449681	71.80938901
CCL22	0.260991686	70.25831564
CCL23	0.281220278	71.07808445
CCL24	0.902179145	89.34890304
CCL26	0.523736627	80.45529606
CCL27	0.347360312	73.97381458
CCL28	0.25917371	70.05779665
CCL3	0.281220278	71.07808445
CCL4	0.103030231	61.2762444
CCL8	0.703746784	85.42108988
CCNA2	0.371224249	75.12384996
CCNB2	0.130533008	63.35810333
CCND3	0.371224249	75.12384996
CCNG2	0.238945317	69.20853975
CCNH	0.10666788199999999	61.73036093
CCNI	0.10484898599999999	61.49445624
CCNJL	0.154398214	64.73814579
CCNO	0.483275131	79.25218212
CCPG1	0.6026029820000001	82.87331918
CCR1	0.551232944	81.48148148
CCR10	0.3032669	72.009908
CCR3	0.885576705	89.14248644
CCR5	0.48873011200000005	79.52347252
CCR8	0.393270925	76.04977589
CCR9	0.46122837200000005	78.46190139
CCRL1	0.527368849	80.73248408
CCT6B	0.19849037100000003	67.30360934
CCT8L2	0.31417975600000003	72.75300778
CCZ1B	0.881944684	89.02453409
CD163L1	0.39672559399999996	76.15593299999999
CD164L2	0.148941568	64.31941496
CD1A	0.11030613199999999	62.00165133
CD1B	0.308721233	72.59966973
CD2	0.39508846200000003	76.15003539
CD200	0.483275131	79.25218212
CD200R1	0.8176166440000001	87.95116773
CD209	0.308721233	72.59966973
CD244	0.37486018299999996	75.43052607
CD248	0.317821209	72.81198396
CD274	0.371224249	75.12384996
CD276	0.450099045	78.01958009
CD300C	0.238945317	69.20853975
CD300E	0.661468037	84.44208540000001
CD300LB	0.12689526	63.00424628
CD300LD	0.305084559	72.22811984
CD300LF	0.352813824	74.49280491
CD302	0.32531357699999996	73.11276244
CD34	0.218717575	68.27081859
CD3E	0.371224249	75.12384996
CD3G	0.525552348	80.57914603
CD4	0.575097644	82.1656051
CD40	0.327131069	73.27199811
CD44	0.225995239	68.51851852
CD46	0.439181676	77.69521113
CD48	0.52918614	80.81505072
CD5	0.8010248170000001	87.65628686
CD52	0.72397987	85.91648974
CD55	0.35099546600000003	74.37485256
CD58	0.61555716	83.13871196
CD5L	0.32894904399999997	73.41354093
CD6	0.821252311	88.01604152
CD68	0.46304610799999996	78.58575136
CD7	0.551232944	81.48148148
CD72	0.37304193799999996	75.29488087
CD79A	0.12689526	63.00424628
CD80	0.61555716	83.13871196
CD83	0.43736446	77.56546355
CD86	0.705562627	85.52724699
CD99	0.8598965740000001	88.62349611
CDC20B	0.9333092559999999	89.82661005
CDC26	0.301449681	71.80938901
CDC42EP2	0.10666788199999999	61.73036093
CDC6	0.262810045	70.43524416
CDCA3	0.393270925	76.04977589
CDCA5	0.148941568	64.31941496
CDCP1	0.271907863	70.73012503
CDH13	0.305084559	72.22811984
CDH26	0.920379023	89.57891012
CDHR2	0.957091004	90.1155933
CDHR3	0.321464691	72.85326728
CDHR4	0.262810045	70.43524416
CDHR5	0.394900016	76.06157113
CDK18	0.19849037100000003	67.30360934
CDK2AP2	0.10121160900000001	60.95777306
CDK5RAP3	0.6228292320000001	83.47487615
CDK6	0.19303429600000002	66.82000472
CDKL1	0.595326758	82.66100495
CDKL3	0.32894904399999997	73.41354093
CDKN1A	0.46122837200000005	78.46190139
CDKN2A	0.7257944159999999	85.98136353
CDKN2B	0.103030231	61.2762444
CDNF	0.10484898599999999	61.49445624
CDON	0.835845825	88.16348195
CDPF1	0.657836546	84.27105449
CDR1	0.148941568	64.31941496
CDRT1	0.8469402070000001	88.47605567
CDS1	0.483275131	79.25218212
CDX2	0.148941568	64.31941496
CEACAM1	0.22053648399999998	68.38287332
CEACAM3	0.41713504	76.95800896
CEACAM7	0.973768544	90.33970276
CEACAM8	0.22053648399999998	68.38287332
CEBPZ	0.251682437	69.69214437
CELA1	0.485092724	79.37603208
CELA2B	0.306902668	72.38145789
CELF6	0.19303429600000002	66.82000472
CEMP1	0.306902668	72.38145789
CENPBD1	0.170987912	65.5579146
CENPJ	0.832189686	88.12809625
CENPK	0.305084559	72.22811984
CENPL	0.305084559	72.22811984
CENPP	0.44099954799999996	77.79547063
CENPQ	0.703746784	85.42108988
CENPW	0.501689326	79.7888653
CEP135	0.43352049600000003	77.34725171
CEP152	0.9717947029999999	90.23944326
CEP290	0.374677996	75.30667609999999
CEP41	0.551232944	81.48148148
CEP57L1	0.973768544	90.33970276
CEP68	0.7183037609999999	85.85161595
CEP70	0.112125503	62.09601321
CEP76	0.262810045	70.43524416
CEP85L	0.8469402070000001	88.47605567
CEPT1	0.305084559	72.22811984
CER1	0.15257911	64.60839821
CERCAM	0.361913759	74.69922151
CERK	0.270087468	70.69473933
CERKL	0.711016566	85.72776598
CERS3	0.753291803	86.71266808
CERS5	0.349177632	74.18023119
CERS6	0.218717575	68.27081859
CES3	0.225995239	68.51851852
CETN1	0.169169615	65.33380514
CETN3	0.191216164	66.57230479
CFH	0.5198833829999999	80.37272942
CFHR1	0.773521534	87.06062751
CFHR5	0.18190304699999998	66.2361406
CFI	0.8230720220000001	88.03963199
CFLAR	0.17280645	65.75843359
CFP	0.35099546600000003	74.37485256
CGB1	0.5916940629999999	82.45458835
CGNL1	0.330582712	73.42533616
CGREF1	0.44099954799999996	77.79547063
CGRRF1	0.194852702	67.03231894
CHAC1	0.8617121329999999	88.6883699
CHAD	0.330767508	73.53739089
CHAF1A	0.321464691	72.85326728
CHAF1B	0.222355725	68.44184949
CHCHD5	0.12507665199999998	62.738853500000005
CHCHD6	0.7514741140000001	86.64779429
CHCHD8	0.501689326	79.7888653
CHI3L2	0.154398214	64.73814579
CHM	0.174625237	65.9648502
CHMP1A	0.150760231	64.51403633
CHMP4A	0.262810045	70.43524416
CHMP4C	0.10484898599999999	61.49445624
CHP2	0.393270925	76.04977589
CHPF2	0.167138932	64.99174334
CHRAC1	0.569646743	81.88841708
CHRDL2	0.37849837799999997	75.58386412
CHRM2	0.194852702	67.03231894
CHRM5	0.376678994	75.50719509
CHRNA10	0.8432996979999999	88.37579618
CHRNA9	0.42259095	77.22929936
CHRNB4	0.734883636	86.29983487
CHST10	0.531004228	80.87992451
CHST12	0.266447942	70.5826846
CHST5	0.22053648399999998	68.38287332
CHURC1	0.503505267	79.88912479
CIAPIN1	0.150760231	64.51403633
CIB4	0.128714042	63.19886766
CIDEA	0.595326758	82.66100495
CIDEC	0.262810045	70.43524416
CINP	0.46122837200000005	78.46190139
CISD3	0.389637587	75.75489502
CITED1	0.459411326	78.28497287
CKLF-CMTM1	0.281220278	71.07808445
CKS1B	0.10121160900000001	60.95777306
CLC	0.525552348	80.57914603
CLCA1	0.249861693	69.66265629
CLCN1	0.20758992699999998	67.52182118
CLCN2	0.497836815	79.65911772
CLCNKB	0.698081425	85.30313753
CLDN17	0.483275131	79.25218212
CLDN18	0.44099954799999996	77.79547063
CLDN19	0.681699246	84.93158764
CLDN2	0.147123112	64.11299835
CLDN20	0.41713504	76.95800896
CLDN22	0.32531357699999996	73.11276244
CLDN3	0.415317661	76.81056853
CLDN6	0.150760231	64.51403633
CLDND2	0.7937528709999999	87.40268931
CLEC12A	0.194852702	67.03231894
CLEC12B	0.749657564	86.56522765
CLEC14A	0.330767508	73.53739089
CLEC17A	0.12689526	63.00424628
CLEC1A	0.527368849	80.73248408
CLEC1B	0.68351529	85.03774475
CLEC2B	0.169169615	65.33380514
CLEC2D	0.8598965740000001	88.62349611
CLEC3A	0.595326758	82.66100495
CLEC4A	0.705562627	85.52724699
CLEC4C	0.747842143	86.47676339
CLEC4D	0.35099546600000003	74.37485256
CLEC4G	0.327131069	73.27199811
CLEC5A	0.215080721	67.91696155
CLEC6A	0.948089677	89.95635763
CLEC7A	0.35099546600000003	74.37485256
CLECL1	0.61555716	83.13871196
CLGN	0.556689353	81.63481953
CLIC2	0.191216164	66.57230479
CLNK	0.6889696359999999	85.20877565
CLPB	0.248041348	69.61547535
CLPS	0.481458261	79.03986789
CLPSL1	0.25917371	70.05779665
CLPSL2	0.323496558	72.93583392
CLRN3	0.6173737739999999	83.25076669
CLSPN	0.744001103	86.37650389
CLU	0.156217551	64.82071243
CLUAP1	0.17644428199999998	66.07100731
CLUL1	0.663285274	84.55414013
CLYBL	0.773521534	87.06062751
CMA1	0.19667139100000003	67.19155461
CMBL	0.150760231	64.51403633
CMC2	0.147123112	64.11299835
CMKLR1	0.44099954799999996	77.79547063
CMPK1	0.369407109	74.95281906
CMTM2	0.527368849	80.73248408
CMTM5	0.148941568	64.31941496
CMTM8	0.170987912	65.5579146
CNBD1	0.821252311	88.01604152
CNBP	0.301449681	71.80938901
CNEP1R1	0.58987904	82.3720217
CNGA2	0.492370491	79.60603916
CNGA4	0.180083178	66.16536919
CNIH4	0.25917371	70.05779665
CNKSR1	0.516238257	80.33734371
CNN3	0.3032669	72.009908
CNPY1	0.235309407	68.71903751
CNPY4	0.260991686	70.25831564
CNST	0.75875178	86.82472281
CNTD1	0.260991686	70.25831564
CNTD2	0.347360312	73.97381458
CNTF	0.41713504	76.95800896
CNTLN	0.461041847	78.29087049
CNTN3	0.316000233	72.80018872
COBL	0.554715755	81.55225289
COBLL1	0.40965069600000004	76.53927813
COCH	0.286674996	71.49681529
COG6	0.624649618	83.53385232
COL16A1	0.5767638039999999	82.17740033
COL18A1	0.7439538459999999	86.36470866
COL21A1	0.7183037609999999	85.85161595
COL22A1	0.161491526	64.92686954
COL23A1	0.75875178	86.82472281
COL24A1	0.79541165	87.41448455
COL27A1	0.170613481	65.33970276
COL4A6	0.36555769	74.72870959999999
COL5A3	0.135796279	63.57631517
COL9A3	0.611719262	82.96768106
COMMD10	0.19303429600000002	66.82000472
COMMD2	0.281220278	71.07808445
COMMD5	0.659651797	84.35362114
COMMD6	0.21326276	67.71644256
COMMD8	0.813985927	87.81552253
COMMD9	0.148941568	64.31941496
COQ2	0.148941568	64.31941496
COQ3	0.6173737739999999	83.25076669
COQ4	0.505321956	80.00707714
COQ6	0.7091975090000001	85.68058504
COQ9	0.68351529	85.03774475
CORO7	0.12486646300000001	62.3967917
COX10	0.755110637	86.7539514
COX17	0.10121160900000001	60.95777306
COX19	0.369407109	74.95281906
COX4I2	0.8598965740000001	88.62349611
COX5B	0.235309407	68.71903751
COX6A2	0.25735610800000003	69.83368719
COX6B2	0.391453969	75.87284737
COX6C	0.169169615	65.33380514
COX7B	0.279402865	70.86577023
COX7C	0.12325821	62.38499646
COX8A	0.25735610800000003	69.83368719
CP	0.253503589	69.70393961
CPA1	0.154398214	64.73814579
CPA5	0.35645214399999997	74.62845011
CPA6	0.7330635659999999	86.27034678
CPB1	0.442818085	77.8544468
CPM	0.483275131	79.25218212
CPN2	0.293954043	71.62066525
CPNE3	0.37849837799999997	75.58386412
CPO	0.6651035160000001	84.61311629999999
CPOX	0.41713504	76.95800896
CPQ	0.86534717	88.80042463
CPT2	0.514416907	80.31375324
CPXCR1	0.881944684	89.02453409
CRB2	0.104640324	61.28214201
CRCP	0.32531357699999996	73.11276244
CREB3L1	0.286674996	71.49681529
CREBL2	0.10121160900000001	60.95777306
CRELD1	0.376678994	75.50719509
CRELD2	0.8010248170000001	87.65628686
CRHR2	0.6871504759999999	85.17928757
CRIP1	0.281220278	71.07808445
CRISP2	0.949904335	90.00943619
CRISP3	0.128714042	63.19886766
CRISPLD2	0.448277766	77.99598962
CRNN	0.753291803	86.71266808
CRTAM	0.5989630420000001	82.7789573
CRYBA1	0.439181676	77.69521113
CRYBA4	0.21689899	68.12927577
CRYBB2	0.3032669	72.009908
CRYBB3	0.819433854	87.98655343
CRYGB	0.12689526	63.00424628
CRYGC	0.327131069	73.27199811
CRYZ	0.46304610799999996	78.58575136
CRYZL1	0.194852702	67.03231894
CSAG1	0.924227736	89.61429582
CSDA	0.330767508	73.53739089
CSF1	0.288494088	71.50861052
CSF1R	0.609894095	82.95588582
CSF2	0.413500896	76.67492333
CSF3	0.21689899	68.12927577
CSN2	0.10484898599999999	61.49445624
CSNK1A1L	0.551232944	81.48148148
CSPG4	0.347031518	73.79098844
CSRP1	0.215080721	67.91696155
CST1	0.41713504	76.95800896
CST2	0.973768544	90.33970276
CST3	0.12507665199999998	62.738853500000005
CST4	0.262810045	70.43524416
CST5	0.527368849	80.73248408
CST8	0.150760231	64.51403633
CST9	0.505321956	80.00707714
CST9L	0.926041233	89.65557915
CSTA	0.32531357699999996	73.11276244
CSTB	0.25735610800000003	69.83368719
CSTF2	0.237127192	68.98443029
CTAG2	0.905808022	89.43736729999999
CTBP2	0.371028035	74.95871668
CTH	0.194852702	67.03231894
CTNNBIP1	0.369407109	74.95281906
CTRL	0.595326758	82.66100495
CTSE	0.845119304	88.4170795
CTSF	0.486911049	79.46449634
CTSG	0.549415813	81.38122199
CTSH	0.15257911	64.60839821
CTSL1	0.128714042	63.19886766
CTSS	0.215080721	67.91696155
CTSZ	0.6173737739999999	83.25076669
CTXN2	0.3455435	73.78509082
CTXN3	0.43554789299999996	77.45340882
CUEDC2	0.25917371	70.05779665
CUZD1	0.646696306	84.12361406
CWF19L1	0.464864541	78.69190847
CWF19L2	0.626470967	83.55154518
CX3CR1	0.92967242	89.79122435
CXCL1	0.43554789299999996	77.45340882
CXCL10	0.301449681	71.80938901
CXCL11	0.279402865	70.86577023
CXCL13	0.21326276	67.71644256
CXCL16	0.595326758	82.66100495
CXCL5	0.21326276	67.71644256
CXCL9	0.25735610800000003	69.83368719
CXCR1	0.464864541	78.69190847
CXCR2	0.597144447	82.7435716
CXorf1	0.43554789299999996	77.45340882
CXorf22	0.492370491	79.60603916
CXorf27	0.836034065	88.17527719
CXorf38	0.43736446	77.56546355
CXorf40B	0.747842143	86.47676339
CXorf58	0.7294267809999999	86.17008728
CXorf59	0.371224249	75.12384996
CXorf65	0.369407109	74.95281906
CXorf66	0.7937528709999999	87.40268931
CXorf68	0.41168473899999997	76.5628686
CXXC11	0.7367048359999999	86.32932295
CYB561D1	0.10484898599999999	61.49445624
CYB5D1	0.260991686	70.25831564
CYB5R2	0.731244617	86.21137061
CYB5R3	0.50895761	80.20169851
CYB5R4	0.284856336	71.40835103
CYB5RL	0.7973864190000001	87.53833451
CYBB	0.349177632	74.18023119
CYBRD1	0.681699246	84.93158764
CYLC1	0.773521534	87.06062751
CYP11B2	0.558509856	81.67020524
CYP1A1	0.624649618	83.53385232
CYP1B1	0.44463729399999996	77.91342298
CYP20A1	0.264628794	70.5178108
CYP2A13	0.31417975600000003	72.75300778
CYP2A6	0.295774947	71.64425572
CYP2C19	0.714657953	85.81623024
CYP2C8	0.44463729399999996	77.91342298
CYP2C9	0.312359769	72.71172446
CYP2W1	0.53464283	81.00967209
CYP3A43	0.755110637	86.7539514
CYP4A11	0.225995239	68.51851852
CYP4F2	0.271907863	70.73012503
CYP4F3	0.251682437	69.69214437
CYP4V2	0.42259095	77.22929936
CYP4Z1	0.308721233	72.59966973
CYTL1	0.25917371	70.05779665
CYYR1	0.72761005	86.08162302
DACT1	0.202129237	67.42745931
DAOA	0.813985927	87.81552253
DAP	0.25735610800000003	69.83368719
DAPL1	0.7257944159999999	85.98136353
DARC	0.284856336	71.40835103
DARS	0.262810045	70.43524416
DARS2	0.19667139100000003	67.19155461
DAZAP2	0.170987912	65.5579146
DAZL	0.237127192	68.98443029
DBF4	0.154398214	64.73814579
DBF4B	0.244401822	69.50931824
DBT	0.8176166440000001	87.95116773
DCAF13	0.8469402070000001	88.47605567
DCAF16	0.12689526	63.00424628
DCAF8L1	0.35463271399999996	74.58126917
DCAKD	0.240763792	69.36777542
DCBLD2	0.712836712	85.76315169
DCD	0.45759496200000005	78.16112291
DCDC2	0.863528995	88.74144845
DCDC2B	0.262810045	70.43524416
DCK	0.43736446	77.56546355
DCP1B	0.712836712	85.76315169
DCSTAMP	0.576916344	82.25406936
DCTN3	0.12507665199999998	62.738853500000005
DCTPP1	0.237127192	68.98443029
DCUN1D2	0.237127192	68.98443029
DDC	0.376678994	75.50719509
DDI1	0.775339069	87.13729653
DDIT3	0.237127192	68.98443029
DDRGK1	0.17280645	65.75843359
DDX18	0.99945266	90.6935598
DDX28	0.308721233	72.59966973
DDX43	0.711016566	85.72776598
DDX51	0.16167704300000002	64.96225525
DDX53	0.42259095	77.22929936
DDX54	0.36555769	74.72870959999999
DEC1	0.43554789299999996	77.45340882
DEF6	0.240763792	69.36777542
DEFA4	0.481458261	79.03986789
DEFA6	0.747842143	86.47676339
DEFB104A	0.61192669	82.99716914
DEFB115	0.21326276	67.71644256
DEFB116	0.347360312	73.97381458
DEFB118	0.3032669	72.009908
DEFB119	0.46122837200000005	78.46190139
DEFB124	0.7680759229999999	86.88959659999999
DEFB125	0.32531357699999996	73.11276244
DEFB126	0.25917371	70.05779665
DEFB127	0.657836546	84.27105449
DEFB129	0.393270925	76.04977589
DEFB131	0.5916940629999999	82.45458835
DEFB135	0.147123112	64.11299835
DEGS2	0.396906589	76.30927105
DEM1	0.46304610799999996	78.58575136
DENR	0.235309407	68.71903751
DERL3	0.595326758	82.66100495
DESI2	0.21326276	67.71644256
DFFA	0.507139401	80.10143902
DFNB31	0.637419773	83.64590705
DGAT2	0.35099546600000003	74.37485256
DGCR14	0.466683681	78.73908941
DGCR6	0.507139401	80.10143902
DGKA	0.154398214	64.73814579
DGKZ	0.270087468	70.69473933
DHFR	0.147123112	64.11299835
DHFRL1	0.19303429600000002	66.82000472
DHRS12	0.619191319	83.36282142
DHRS2	0.712836712	85.76315169
DHRS4	0.485092724	79.37603208
DHRS7	0.240763792	69.36777542
DHRS7C	0.19667139100000003	67.19155461
DHRS9	0.663285274	84.55414013
DHRSX	0.464864541	78.69190847
DHTKD1	0.9865216259999999	90.48124558
DIAPH3	0.185543665	66.27152629999999
DIRC1	0.635788962	83.63411182
DISC1	0.20394914	67.45694739
DISP1	0.36920398200000004	74.77589054
DISP2	0.481263226	78.95730125
DKC1	0.10484898599999999	61.49445624
DKK1	0.415317661	76.81056853
DKK3	0.7294267809999999	86.17008728
DLAT	0.35645214399999997	74.62845011
DLEC1	0.161491526	64.92686954
DLG1	0.400544645	76.40953055
DLK1	0.554869705	81.59943383
DLX4	0.349177632	74.18023119
DMGDH	0.159856957	64.91507431
DMKN	0.446457185	77.97829677
DMP1	0.512596355	80.29606039
DMRT3	0.644875971	84.10002359
DNAAF3	0.6651035160000001	84.61311629999999
DNAH12	0.8414813790000001	88.35810333
DNAH9	0.45554211	78.06086341
DNAJA4	0.64123826	83.97617363
DNAJB13	0.396906589	76.30927105
DNAJB7	0.6853323640000001	85.09672092
DNAJB9	0.19303429600000002	66.82000472
DNAJC10	0.711016566	85.72776598
DNAJC12	0.305084559	72.22811984
DNAJC13	0.17442557	65.77022883
DNAJC15	0.170987912	65.5579146
DNAJC17	0.37304193799999996	75.29488087
DNAJC24	0.391453969	75.87284737
DNAJC28	0.284856336	71.40835103
DNAJC30	0.41713504	76.95800896
DNAJC5G	0.349177632	74.18023119
DNAJC9	0.281220278	71.07808445
DNAL1	0.25735610800000003	69.83368719
DNALI1	0.37486018299999996	75.43052607
DNASE1	0.38031834299999995	75.63104506
DNASE1L3	0.308721233	72.59966973
DNASE2	0.393270925	76.04977589
DNASE2B	0.8837600259999999	89.07171503
DNPEP	0.240763792	69.36777542
DOK6	0.283038099	71.26680821
DOM3Z	0.174625237	65.9648502
DONSON	0.306902668	72.38145789
DPCD	0.349177632	74.18023119
DPEP3	0.15257911	64.60839821
DPH1	0.398725314	76.35645199
DPH3	0.10121160900000001	60.95777306
DPH5	0.3032669	72.009908
DPM2	0.45759496200000005	78.16112291
DPP10	0.382138899	75.65463553
DPP3	0.8744580240000001	88.88888889
DPP7	0.24622139399999998	69.56829441
DPPA2	0.305084559	72.22811984
DPPA3	0.5916940629999999	82.45458835
DPPA4	0.10484898599999999	61.49445624
DPPA5	0.25735610800000003	69.83368719
DPT	0.68351529	85.03774475
DPY19L4	0.312359769	72.71172446
DR1	0.3455435	73.78509082
DRD5	0.37486018299999996	75.43052607
DRG2	0.194852702	67.03231894
DSC1	0.762397607	86.85421090000001
DSC3	0.297596326	71.67964142
DSCR6	0.948089677	89.95635763
DTNBP1	0.6651035160000001	84.61311629999999
DTWD1	0.12689526	63.00424628
DUOX2	0.227640447	68.52441614
DUOXA1	0.264628794	70.5178108
DUPD1	0.6173737739999999	83.25076669
DUSP11	0.215080721	67.91696155
DUSP21	0.215080721	67.91696155
DUSP22	0.284856336	71.40835103
DUSP27	0.9736286959999999	90.27482897
DUSP6	0.10484898599999999	61.49445624
DUXA	0.237127192	68.98443029
DYDC2	0.880130671	88.9596603
DYNC1LI1	0.50895761	80.20169851
DYNLL1	0.12325821	62.38499646
DYRK3	0.174625237	65.9648502
DZANK1	0.53464283	81.00967209
E2F1	0.306902668	72.38145789
E2F3	0.349177632	74.18023119
E2F5	0.191216164	66.57230479
EAF1	0.61555716	83.13871196
EAF2	0.128714042	63.19886766
EAPP	0.41713504	76.95800896
EBLN2	0.905808022	89.43736729999999
EBNA1BP2	0.41713504	76.95800896
ECH1	0.19667139100000003	67.19155461
ECHDC3	0.42077167600000004	77.15852795
ECI2	0.308721233	72.59966973
ECM2	0.42441087200000005	77.25878745
EDA	0.25917371	70.05779665
EDA2R	0.483275131	79.25218212
EDARADD	0.19303429600000002	66.82000472
EDDM3A	0.881944684	89.02453409
EDDM3B	0.481458261	79.03986789
EDF1	0.103030231	61.2762444
EDNRB	0.308721233	72.59966973
EEF1D	0.34168906	73.72611465
EFCAB11	0.703746784	85.42108988
EFCAB13	0.894680455	89.30172209999999
EFCAB3	0.663285274	84.55414013
EFHA1	0.174625237	65.9648502
EFHC2	0.5989630420000001	82.7789573
EFNA1	0.25917371	70.05779665
EFNA3	0.19303429600000002	66.82000472
EFNB1	0.21689899	68.12927577
EFNB3	0.10484898599999999	61.49445624
EFTUD1	0.8267152409999999	88.09271054
EGFL7	0.174625237	65.9648502
EID2	0.45759496200000005	78.16112291
EID2B	0.191216164	66.57230479
EID3	0.260991686	70.25831564
EIF1	0.12325821	62.38499646
EIF1AD	0.525552348	80.57914603
EIF2AK1	0.35645214399999997	74.62845011
EIF2S2	0.103030231	61.2762444
EIF2S3	0.12507665199999998	62.738853500000005
EIF3J	0.147123112	64.11299835
EIF3K	0.349177632	74.18023119
EIF4E1B	0.571462851	81.99457419
EIF4G3	0.299418187	71.70323189
ELANE	0.194852702	67.03231894
ELF1	0.312359769	72.71172446
ELF2	0.52918614	80.81505072
ELK1	0.327131069	73.27199811
ELL2	0.10848692800000001	61.90728946
ELL3	0.485092724	79.37603208
ELMO3	0.562153464	81.71148856
ELMOD2	0.19303429600000002	66.82000472
ELMOD3	0.6651035160000001	84.61311629999999
ELOVL3	0.170987912	65.5579146
ELOVL4	0.393270925	76.04977589
ELP4	0.863528995	88.74144845
ELTD1	0.99945266	90.6935598
EMB	0.17280645	65.75843359
EMC3	0.103030231	61.2762444
EMC4	0.103030231	61.2762444
EMC7	0.43554789299999996	77.45340882
EMC9	0.283038099	71.26680821
EMID1	0.885576705	89.14248644
EML2	0.22417530800000002	68.48903043
EMP1	0.391453969	75.87284737
EMP3	0.103030231	61.2762444
ENDOD1	0.995816767	90.62278839
ENKUR	0.77170517	87.00754895
