hgnc_gene	score_wo_prcnt	score_prcnt
CEP89	1.824404405	97.02760085
CERKL	0.711016566	85.72776598
CERS3	0.753291803	86.71266808
CES1	1.9126142830000001	97.42863883
CES5A	1.8060070380000002	96.95093182
CFB	1.6425269569999998	96.14885586
CFH	0.5198833829999999	80.37272942
CFHR1	0.773521534	87.06062751
CFHR2	1.3486052380000002	94.30879925
CFHR3	1.728918179	96.55579146
CFI	0.8230720220000001	88.03963199
CGB1	0.5916940629999999	82.45458835
CGN	1.971402205	97.57018165
CGREF1	0.44099954799999996	77.79547063
CHAC1	0.8617121329999999	88.6883699
CHAT	1.627768939	96.05449398
CHCHD6	0.7514741140000001	86.64779429
CHCHD8	0.501689326	79.7888653
CHD1L	1.094934207	91.9143666
CHGA	2.107460923	97.88275537
CHGB	1.936492053	97.50530786
CHIA	2.094522466	97.86506251
CHIT1	1.0453687440000001	91.31870724
CHRAC1	0.569646743	81.88841708
CHRNA10	0.8432996979999999	88.37579618
CHRNA9	0.42259095	77.22929936
CHRNB4	0.734883636	86.29983487
CHST10	0.531004228	80.87992451
CHTF18	1.0765607940000002	91.73154046
CHURC1	0.503505267	79.88912479
CIDEA	0.595326758	82.66100495
CINP	0.46122837200000005	78.46190139
CITED1	0.459411326	78.28497287
CKAP2	1.223576934	93.23543289
CKAP2L	1.381566496	94.62137297
CLC	0.525552348	80.57914603
CLCC1	1.043548753	91.30691201
CLCN2	0.497836815	79.65911772
CLCNKA	1.5395676880000002	95.57678698
CLCNKB	0.698081425	85.30313753
CLDN17	0.483275131	79.25218212
CLDN18	0.44099954799999996	77.79547063
CLDN19	0.681699246	84.93158764
CLDN20	0.41713504	76.95800896
CLDN3	0.415317661	76.81056853
CLDN8	1.038098315	91.20665251
CLDND2	0.7937528709999999	87.40268931
CLEC10A	1.218120595	93.15876386
CLEC12B	0.749657564	86.56522765
CLEC1A	0.527368849	80.73248408
CLEC1B	0.68351529	85.03774475
CLEC2A	1.7473476140000002	96.64425572
CLEC2D	0.8598965740000001	88.62349611
CLEC3A	0.595326758	82.66100495
CLEC4A	0.705562627	85.52724699
CLEC4C	0.747842143	86.47676339
CLEC6A	0.948089677	89.95635763
CLEC9A	1.038098315	91.20665251
CLECL1	0.61555716	83.13871196
CLGN	0.556689353	81.63481953
CLIC5	1.019682101	90.97664544
CLNK	0.6889696359999999	85.20877565
CLPS	0.481458261	79.03986789
CLRN3	0.6173737739999999	83.25076669
CLSPN	0.744001103	86.37650389
CLTCL1	2.353734945	98.41943855
CLUL1	0.663285274	84.55414013
CLYBL	0.773521534	87.06062751
CMKLR1	0.44099954799999996	77.79547063
CMTM2	0.527368849	80.73248408
CNBD1	0.821252311	88.01604152
CNDP1	1.247448154	93.43595188
CNEP1R1	0.58987904	82.3720217
CNGA2	0.492370491	79.60603916
CNGB1	1.330085127	94.13776834
CNGB3	1.6736997919999999	96.331682
CNKSR1	0.516238257	80.33734371
CNPPD1	1.1537908559999999	92.55720689
CNST	0.75875178	86.82472281
CNTF	0.41713504	76.95800896
CNTLN	0.461041847	78.29087049
COBL	0.554715755	81.55225289
COBLL1	0.40965069600000004	76.53927813
COG6	0.624649618	83.53385232
COL15A1	1.8446438490000001	97.10426987
COL16A1	0.5767638039999999	82.17740033
COL18A1	0.7439538459999999	86.36470866
COL21A1	0.7183037609999999	85.85161595
COL23A1	0.75875178	86.82472281
COL24A1	0.79541165	87.41448455
COL28A1	2.03756027	97.72941732
COL4A3	1.350293882	94.31469686
COL4A4	1.041609675	91.26562869
COL9A2	1.690270544	96.40835103
COL9A3	0.611719262	82.96768106
COLEC12	1.3356440809999999	94.24982307
COMMD5	0.659651797	84.35362114
COMMD8	0.813985927	87.81552253
COQ3	0.6173737739999999	83.25076669
COQ4	0.505321956	80.00707714
COQ6	0.7091975090000001	85.68058504
COQ9	0.68351529	85.03774475
COX10	0.755110637	86.7539514
COX4I2	0.8598965740000001	88.62349611
CPA3	1.510221359	95.44703940000001
CPA6	0.7330635659999999	86.27034678
CPAMD8	2.440614487	98.54918613
CPB1	0.442818085	77.8544468
CPM	0.483275131	79.25218212
CPNE1	1.001272896	90.72304789
CPO	0.6651035160000001	84.61311629999999
CPOX	0.41713504	76.95800896
CPPED1	1.287903524	93.83698986
CPQ	0.86534717	88.80042463
CPT2	0.514416907	80.31375324
CPVL	1.332002318	94.20853975
CPXCR1	0.881944684	89.02453409
CREB3L4	1.39815152	94.71573484
CRELD2	0.8010248170000001	87.65628686
CRHR2	0.6871504759999999	85.17928757
CRISP2	0.949904335	90.00943619
CRISPLD2	0.448277766	77.99598962
CRNKL1	1.049013545	91.34819533
CRNN	0.753291803	86.71266808
CROCC	2.431142199	98.53149328
CRTAM	0.5989630420000001	82.7789573
CRYBA1	0.439181676	77.69521113
CRYBB3	0.819433854	87.98655343
CRYZ	0.46304610799999996	78.58575136
CSAG1	0.924227736	89.61429582
CSF1R	0.609894095	82.95588582
CSF2	0.413500896	76.67492333
CSF2RA	1.003094668	90.77022883
CSF3R	1.785787059	96.86836518
CSHL1	1.197888504	92.95234725
CSN1S1	1.016049644	90.86459071
CSN3	1.126294249	92.16206653
CSNK1A1L	0.551232944	81.48148148
CST1	0.41713504	76.95800896
CST2	0.973768544	90.33970276
CST5	0.527368849	80.73248408
CST9	0.505321956	80.00707714
CST9L	0.926041233	89.65557915
CSTL1	1.126294249	92.16206653
CTAG2	0.905808022	89.43736729999999
CTAGE5	1.692094639	96.42014626
CTCFL	1.181302384	92.80490682
CTRL	0.595326758	82.66100495
CTSE	0.845119304	88.4170795
CTSF	0.486911049	79.46449634
CTSG	0.549415813	81.38122199
CTSZ	0.6173737739999999	83.25076669
CTU2	1.431149089	95.02241095
CTXN3	0.43554789299999996	77.45340882
CUBN	1.257700362	93.49492805
CUTA	1.126294249	92.16206653
CUZD1	0.646696306	84.12361406
CWF19L1	0.464864541	78.69190847
CWF19L2	0.626470967	83.55154518
CX3CR1	0.92967242	89.79122435
CXCL1	0.43554789299999996	77.45340882
CXCL16	0.595326758	82.66100495
CXCR1	0.464864541	78.69190847
CXCR2	0.597144447	82.7435716
CXorf1	0.43554789299999996	77.45340882
CXorf22	0.492370491	79.60603916
CXorf27	0.836034065	88.17527719
CXorf30	1.857616318	97.15145081
CXorf36	1.06196211	91.50743100000001
CXorf38	0.43736446	77.56546355
CXorf40B	0.747842143	86.47676339
CXorf58	0.7294267809999999	86.17008728
CXorf64	1.0124233329999999	90.829205
CXorf66	0.7937528709999999	87.40268931
CXorf68	0.41168473899999997	76.5628686
CXXC11	0.7367048359999999	86.32932295
CYB5R2	0.731244617	86.21137061
CYB5R3	0.50895761	80.20169851
CYB5RL	0.7973864190000001	87.53833451
CYBRD1	0.681699246	84.93158764
CYLC1	0.773521534	87.06062751
CYLC2	1.776656471	96.82708186
CYP11B2	0.558509856	81.67020524
CYP1A1	0.624649618	83.53385232
CYP1B1	0.44463729399999996	77.91342298
CYP2B6	2.36468479	98.44302902
CYP2C18	1.177658736	92.77541873
CYP2C19	0.714657953	85.81623024
CYP2C8	0.44463729399999996	77.91342298
CYP2D6	1.765570135	96.76810569
CYP2F1	1.003094668	90.77022883
CYP2W1	0.53464283	81.00967209
CYP39A1	2.175443036	98.06558151
CYP3A43	0.755110637	86.7539514
CYP4B1	2.134974852	97.94762916
CYP4V2	0.42259095	77.22929936
CYSLTR2	1.306318795	93.99622552
CYYR1	0.72761005	86.08162302
DAB2	1.0471903390000001	91.34229771
DACT2	1.284269037	93.76621845
DAOA	0.813985927	87.81552253
DAPL1	0.7257944159999999	85.98136353
DBT	0.8176166440000001	87.95116773
DCAF13	0.8469402070000001	88.47605567
DCAF4	1.337468036	94.28520878
DCBLD2	0.712836712	85.76315169
DCD	0.45759496200000005	78.16112291
DCDC2	0.863528995	88.74144845
DCK	0.43736446	77.56546355
DCLRE1A	2.294845355	98.31328143
DCP1B	0.712836712	85.76315169
DCSTAMP	0.576916344	82.25406936
DDI1	0.775339069	87.13729653
DDO	2.245250033	98.19532909
DDX11	1.0306170209999999	91.10639302
DDX18	0.99945266	90.6935598
DDX20	1.734373503	96.61476763
DDX24	1.337468036	94.28520878
DDX31	1.004917985	90.78792168
DDX43	0.711016566	85.72776598
DDX53	0.42259095	77.22929936
DDX59	1.067416815	91.66666667
DDX60L	2.618410593	98.77919321
DEC1	0.43554789299999996	77.45340882
DEFA4	0.481458261	79.03986789
DEFA6	0.747842143	86.47676339
DEFB104A	0.61192669	82.99716914
DEFB108B	1.3688445669999998	94.46803491
DEFB119	0.46122837200000005	78.46190139
DEFB124	0.7680759229999999	86.88959659999999
DEFB127	0.657836546	84.27105449
DEFB128	1.080382899	91.76102854
DEFB131	0.5916940629999999	82.45458835
DEFB132	1.170393003	92.68105685
DEM1	0.46304610799999996	78.58575136
DENND1C	1.249272484	93.46543996
DENND2C	1.004917985	90.78792168
DERL3	0.595326758	82.66100495
DFFA	0.507139401	80.10143902
DFNB31	0.637419773	83.64590705
DGCR14	0.466683681	78.73908941
DGCR6	0.507139401	80.10143902
DHDH	1.756425229	96.70912951
DHRS12	0.619191319	83.36282142
DHRS2	0.712836712	85.76315169
DHRS4	0.485092724	79.37603208
DHRS4L2	2.465816951	98.61405992
DHRS9	0.663285274	84.55414013
DHRSX	0.464864541	78.69190847
DHTKD1	0.9865216259999999	90.48124558
DIEXF	1.025142459	91.07100731
DIRC1	0.635788962	83.63411182
DISP2	0.481263226	78.95730125
DKK1	0.415317661	76.81056853
DKK3	0.7294267809999999	86.17008728
DKKL1	1.638895725	96.11347016
DLG1	0.400544645	76.40953055
DLK1	0.554869705	81.59943383
DMKN	0.446457185	77.97829677
DMP1	0.512596355	80.29606039
DMRT3	0.644875971	84.10002359
DNAAF1	2.745190925	98.97381458
DNAAF3	0.6651035160000001	84.61311629999999
DNAH10	1.325829575	94.09648502
DNAH12	0.8414813790000001	88.35810333
DNAH14	1.394519284	94.6685539
DNAH6	2.022922571	97.71762208
DNAH9	0.45554211	78.06086341
DNAJA4	0.64123826	83.97617363
DNAJB7	0.6853323640000001	85.09672092
DNAJC10	0.711016566	85.72776598
DNAJC30	0.41713504	76.95800896
DNASE2B	0.8837600259999999	89.07171503
DPCR1	2.820592219	99.06227884
DPM2	0.45759496200000005	78.16112291
DPP3	0.8744580240000001	88.88888889
DPPA3	0.5916940629999999	82.45458835
DPT	0.68351529	85.03774475
DPY19L2	1.354051915	94.39726351
DPYD	1.431149089	95.02241095
DSC1	0.762397607	86.85421090000001
DSCR6	0.948089677	89.95635763
DSG1	1.6369421	96.09577731
DSG2	2.296680326	98.31917905
DSG4	1.8335614740000001	97.05119132
DTHD1	1.594792159	95.83628214
DTNBP1	0.6651035160000001	84.61311629999999
DUPD1	0.6173737739999999	83.25076669
DUSP13	1.4238419580000001	94.96933239
DUSP27	0.9736286959999999	90.27482897
DUSP5	1.374284246	94.51521585
DYDC2	0.880130671	88.9596603
DYNC1LI1	0.50895761	80.20169851
DYNC2LI1	1.5966070909999999	95.87166785
DYTN	2.645930833	98.82637414
DYX1C1	1.0876452620000001	91.8494928
DZANK1	0.53464283	81.00967209
E2F2	1.218120595	93.15876386
EAF1	0.61555716	83.13871196
EAPP	0.41713504	76.95800896
EBLN2	0.905808022	89.43736729999999
EBNA1BP2	0.41713504	76.95800896
ECHDC3	0.42077167600000004	77.15852795
ECM2	0.42441087200000005	77.25878745
ECT2L	2.853641583	99.12125501
EDA2R	0.483275131	79.25218212
EDDM3A	0.881944684	89.02453409
EDDM3B	0.481458261	79.03986789
EFCAB11	0.703746784	85.42108988
EFCAB12	2.269130367	98.23071479
EFCAB13	0.894680455	89.30172209999999
EFCAB3	0.663285274	84.55414013
EFCAB4B	1.8464566119999999	97.11606511
EFCAB5	2.234196929	98.17763623
EFCAB6	2.227005808	98.165841
EFCAB7	1.622295219	96.0250059
EFHB	1.96037261	97.55248879
EFHC1	1.269496963	93.63057325
EFHC2	0.5989630420000001	82.7789573
EFS	1.734373503	96.61476763
EFTUD1	0.8267152409999999	88.09271054
EGF	1.2988544990000002	93.91365888
EGFL6	1.10969368	92.05590941
EGFLAM	1.0581540440000001	91.38947865
EHHADH	2.27279014	98.24251003
EID2	0.45759496200000005	78.16112291
EIF1AD	0.525552348	80.57914603
EIF4E1B	0.571462851	81.99457419
ELF2	0.52918614	80.81505072
ELL3	0.485092724	79.37603208
ELMO3	0.562153464	81.71148856
ELMOD3	0.6651035160000001	84.61311629999999
ELP2	1.20517535	93.01722104
ELP4	0.863528995	88.74144845
ELSPBP1	1.839182427	97.06298655
ELTD1	0.99945266	90.6935598
EMC7	0.43554789299999996	77.45340882
EME1	1.003094668	90.77022883
EMID1	0.885576705	89.14248644
EMR1	2.743343517	98.96791696
EMR2	2.36468479	98.44302902
EMR3	1.223576934	93.23543289
ENDOD1	0.995816767	90.62278839
ENKUR	0.77170517	87.00754895
ENOSF1	0.576916344	82.25406936
ENPP7	0.5180604129999999	80.35503657
ENSA	0.413500896	76.67492333
ENTHD2	0.624649618	83.53385232
ENTPD5	0.41713504	76.95800896
ENTPD6	0.935129812	89.86199575
EPB41L3	0.900159287	89.32531257
EPB41L4A	1.605718424	95.91295117
EPDR1	0.483275131	79.25218212
EPHA10	1.078370636	91.75513093
EPHX1	0.712836712	85.76315169
EPHX2	0.692611128	85.26185421
EPN3	1.1408568140000002	92.36848313
EPO	0.637604436	83.77565464
EPOR	0.775339069	87.13729653
EPS15	0.470324112	78.82755367
EPS8L3	0.868987491	88.84760557
EPX	1.144514984	92.38617598
EPYC	0.507139401	80.10143902
ERAP1	1.076540831	91.72564284
ERBB2IP	1.387050485	94.63906582
ERCC5	0.547404288	81.13352206
ERCC6	1.486276519	95.32318943
ERI2	1.5966070909999999	95.87166785
ERMAP	0.666922772	84.64260439
ERMN	0.637604436	83.77565464
ERO1LB	0.7514741140000001	86.64779429
ERV3-1	1.940150696	97.52300071
ERVW-1	0.973768544	90.33970276
ESCO2	0.7330635659999999	86.27034678
ESPL1	1.796834896	96.89195565
ESYT3	1.896046011	97.34017457
ETAA1	1.49181482	95.36447275
ETFB	0.64123826	83.97617363
ETV2	0.527368849	80.73248408
ETV3L	1.442251694	95.08138712
ETV7	1.243805243	93.41825902
EVI2B	0.41895304200000005	77.06416608
EVPL	0.769689266	86.89549422
EVPLL	0.8580823120000001	88.55862232
EXD3	2.951159138	99.16843595
EXOC3L1	1.0692383109999999	91.68435952
EXOSC3	0.6173737739999999	83.25076669
EXTL1	0.714657953	85.81623024
F12	0.532823122	80.96249115
F13B	0.731244617	86.21137061
F2RL2	0.773521534	87.06062751
F3	0.881944684	89.02453409
FAM101A	0.681699246	84.93158764
FAM104B	0.413500896	76.67492333
FAM105B	0.459411326	78.28497287
FAM107A	0.481458261	79.03986789
FAM120AOS	0.9701382390000001	90.23354565
FAM120B	1.181302384	92.80490682
FAM127B	0.479642105	78.95140363
FAM129A	1.208829905	93.05260675
FAM129C	1.581840753	95.7891012
FAM131C	0.839664339	88.29912715
FAM133A	0.545784012	81.11582921
FAM134A	0.50895761	80.20169851
FAM13C	0.755110637	86.7539514
FAM149B1	0.7257944159999999	85.98136353
FAM151A	1.627768939	96.05449398
FAM154A	2.361012236	98.43123378
FAM154B	0.887394731	89.18966737
FAM155B	0.46122837200000005	78.46190139
FAM159B	0.501689326	79.7888653
FAM160A1	1.976952171	97.61146497
FAM161A	1.023320772	91.04741684
FAM161B	0.536463361	81.06864827
FAM162A	0.703746784	85.42108988
FAM167A	0.575097644	82.1656051
FAM169B	0.749657564	86.56522765
FAM170B	1.436808095	95.04600142
FAM173B	0.41895304200000005	77.06416608
FAM174A	0.525552348	80.57914603
FAM175A	0.949904335	90.00943619
FAM178B	0.839664339	88.29912715
FAM184B	1.774838537	96.82118424
FAM186B	1.409099734	94.80419909999999
FAM187B	1.4643020009999999	95.23472517
FAM188B	2.252570408	98.20712432
FAM189A1	1.460671256	95.18164661
FAM18B2	0.661468037	84.44208540000001
FAM190A	0.824892996	88.06912008
FAM190B	0.446457185	77.97829677
FAM194A	1.822581424	97.02170323
FAM194B	2.710287147	98.93842887
FAM196B	0.481458261	79.03986789
FAM198A	1.638895725	96.11347016
FAM19A3	0.903992902	89.39018636
FAM200B	0.7019319970000001	85.34442085
FAM205A	2.6827830880000003	98.86765747
FAM208B	2.833872852	99.09176693
FAM209A	0.415317661	76.81056853
FAM209B	0.903992902	89.39018636
FAM20C	1.572740636	95.70653456
FAM211A	0.926041233	89.65557915
FAM211B	1.576373448	95.7537155
FAM214A	0.6044243429999999	82.90280727
FAM217A	2.397825098	98.50790281
FAM218A	0.547599505	81.2160887
FAM220A	0.885576705	89.14248644
FAM221A	0.973768544	90.33970276
FAM221B	1.306318795	93.99622552
FAM22G	0.99945266	90.6935598
FAM47A	1.223576934	93.23543289
FAM47B	1.86668643	97.19863175
FAM47C	1.76190403	96.75041283
FAM47E	1.4809105040000001	95.29959896
FAM54A	0.442818085	77.8544468
FAM63A	0.464864541	78.69190847
FAM65B	2.403294158	98.51969804
FAM70B	0.646696306	84.12361406
FAM71A	1.8942149430000002	97.33427695
FAM71B	0.49054992399999997	79.54706299
FAM71C	1.194256079	92.88747346
FAM71F2	1.284269037	93.76621845
FAM75D1	0.567546387	81.73507903
FAM81B	0.442818085	77.8544468
FAM82A1	0.852410773	88.49964614
FAM83A	0.839664339	88.29912715
FAM86A	1.620475625	96.01321066
FAM86C1	0.505321956	80.00707714
FAM90A1	1.9787735830000002	97.6232602
FAM98C	0.7294267809999999	86.17008728
FANCG	0.775339069	87.13729653
FANCM	1.11512027	92.07949988
FANK1	1.6425269569999998	96.14885586
FAS	0.46122837200000005	78.46190139
FASTKD2	0.86534717	88.80042463
FAT2	1.9516649990000001	97.53479594
FBLIM1	0.510776592	80.23708422
FBP2	0.486911049	79.46449634
FBXL13	0.492370491	79.60603916
FBXO39	1.354051915	94.39726351
FBXO5	0.439181676	77.69521113
FBXW10	1.271321208	93.65416372
FBXW12	0.777157784	87.17857985
FBXW9	0.597144447	82.7435716
FCAMR	1.532271902	95.54140127
FCGR2A	0.8414813790000001	88.35810333
FCGR3A	0.44099954799999996	77.79547063
FCN2	0.578735925	82.29535268
FCRL1	0.644875971	84.10002359
FCRL3	1.252926935	93.48313281
FCRL4	0.512596355	80.29606039
FCRL5	2.274625269	98.25430526
FCRLA	0.486911049	79.46449634
FCRLB	0.7514741140000001	86.64779429
FDPS	0.571462851	81.99457419
FDXACB1	0.42623145	77.29417315
FDXR	0.536463361	81.06864827
FETUB	0.621009802	83.41589998
FFAR2	0.46304610799999996	78.58575136
FGD2	0.450099045	78.01958009
FGD5	1.01772518	90.87048832
FGF10	0.413500896	76.67492333
FGFBP1	0.551232944	81.48148148
FGFBP2	0.595326758	82.66100495
FGFR1OP	1.0637787220000001	91.58410002
FGL1	1.291545885	93.87827318
FHDC1	0.969962249	90.20995518
FHL5	0.551232944	81.48148148
FKTN	0.576916344	82.25406936
FLG2	2.276748373	98.26610050000001
FLJ42280	0.7901241090000001	87.30242982
FLT4	0.7072206409999999	85.53314461
FMN1	0.861555086	88.63529134
FMN2	0.41147384299999995	76.55697098
FMO1	1.0876452620000001	91.8494928
FMO2	2.465816951	98.61405992
FMO3	1.043548753	91.30691201
FMO4	0.554869705	81.59943383
FNBP4	0.510776592	80.23708422
FNDC1	2.671889479	98.84996461
FNDC7	1.379742765	94.60368011
FOLH1	1.332002318	94.20853975
FOLR1	0.459411326	78.28497287
FOXA1	0.61555716	83.13871196
FOXD4	0.885576705	89.14248644
FOXD4L1	1.616843854	95.96013211
FOXRED2	0.586023223	82.34843123
FPR1	1.131742211	92.26232602
FRA10AC1	0.749657564	86.56522765
FRMD1	1.1206368740000001	92.10309035
FRMD3	0.643056625	84.05284265
FRMD4B	0.85606445	88.52323661
FRMPD1	1.70862952	96.44373673
FRZB	0.44099954799999996	77.79547063
FSCB	1.982425511	97.62915782
FSCN3	0.49054992399999997	79.54706299
FSD1L	1.058333711	91.42486435
FSIP1	1.556142814	95.65935362
FST	0.5916940629999999	82.45458835
FSTL5	0.536463361	81.06864827
FTHL17	1.23654218	93.29440906
FUCA1	0.663285274	84.55414013
FUCA2	0.597144447	82.7435716
FUT10	0.446457185	77.97829677
FUT2	0.8230720220000001	88.03963199
FUT3	2.601812899	98.76739797
FUT7	0.576916344	82.25406936
FXN	0.413500896	76.67492333
FXYD1	0.523736627	80.45529606
FXYD3	0.72761005	86.08162302
FXYD5	0.661468037	84.44208540000001
FZD2	0.483275131	79.25218212
FZD6	1.001272896	90.72304789
G6PC2	0.6871504759999999	85.17928757
GAB4	1.025142459	91.07100731
GABRE	1.8207612340000001	97.009908
GADD45GIP1	0.547599505	81.2160887
GADL1	0.554869705	81.59943383
GAL	0.813985927	87.81552253
GAL3ST1	0.6889696359999999	85.20877565
GAL3ST4	1.067416815	91.66666667
GALC	0.8469402070000001	88.47605567
GALNS	0.472145421	78.85114414
GALNT4	0.42259095	77.22929936
GALNT7	0.442818085	77.8544468
GALNT8	1.6259418680000002	96.04269875
GALNTL5	1.420201535	94.92215145
GALP	0.481458261	79.03986789
GALR2	1.172206761	92.69874971
GART	0.738527175	86.34111819
GAS2L3	0.8910348509999999	89.2663364
GBA3	0.775339069	87.13729653
GBE1	0.624649618	83.53385232
GBGT1	1.668219306	96.30219391
GBP2	0.9571774190000001	90.14508139
GBP4	1.7582487930000001	96.72682236
GBP5	0.53464283	81.00967209
GBP6	1.291545885	93.87827318
GBP7	0.936951807	89.86789337
GCA	0.525552348	80.57914603
GCAT	0.845119304	88.4170795
GCFC2	1.512041961	95.47062987
GCM2	1.155610133	92.59259259
GCNT3	0.446457185	77.97829677
GCOM1	0.6228292320000001	83.47487615
GDF15	0.72761005	86.08162302
GDF3	0.41713504	76.95800896
GDPD4	1.730733976	96.56758669
GDPGP1	0.8432996979999999	88.37579618
GEN1	2.202964732	98.1304553
GFAP	0.6228292320000001	83.47487615
GFM1	0.6228292320000001	83.47487615
GFM2	1.155610133	92.59259259
GFRAL	0.9517204290000001	90.06251474
GGT6	0.510776592	80.23708422
GGTLC1	0.885576705	89.14248644
GH2	0.707379532	85.62750649
GHR	0.756930627	86.79523473
GHRL	0.61555716	83.13871196
GIF	0.6871504759999999	85.17928757
GIMAP2	0.973768544	90.33970276
GIMAP6	1.0637787220000001	91.58410002
GIN1	0.595326758	82.66100495
GIP	0.527368849	80.73248408
GIPR	0.6871504759999999	85.17928757
GJA9	0.9517204290000001	90.06251474
GJB2	0.663285274	84.55414013
GJB4	0.644875971	84.10002359
GJB7	1.150157577	92.46874263
GKN2	0.549415813	81.38122199
GLB1	0.576916344	82.25406936
GLDN	1.420201535	94.92215145
GLIS1	0.696256907	85.2913423
GLMN	1.2860853	93.80160415
GLOD5	0.836034065	88.17527719
GLP2R	1.023320772	91.04741684
GLRA4	1.174022298	92.72823779
GLT6D1	1.330184494	94.17315405
GLTSCR2	0.400544645	76.40953055
GLYATL2	0.949904335	90.00943619
GLYATL3	0.459411326	78.28497287
GM2A	0.681699246	84.93158764
GML	0.549415813	81.38122199
GMNC	1.414757139	94.83958481
GMNN	0.99218692	90.51663128
GNAT3	0.483275131	79.25218212
GNB1L	0.6871504759999999	85.17928757
GNGT2	0.501689326	79.7888653
GNL3	0.7992050070000001	87.58551545
GNLY	1.104245073	91.95564992
GNRH1	0.679884223	84.81363529
GOLM1	0.643056625	84.05284265
GOLT1B	0.501689326	79.7888653
GORASP1	1.352234299	94.36777542
GP6	2.133152036	97.93583392
GPANK1	0.41713504	76.95800896
GPATCH4	0.6853323640000001	85.09672092
GPNMB	0.892856963	89.28992687
GPR1	0.573279816	82.08303845
GPR101	0.663285274	84.55414013
GPR110	0.698081425	85.30313753
GPR115	1.872162724	97.2163246
GPR128	0.806491657	87.72705827
GPR148	1.019682101	90.97664544
GPR15	0.485092724	79.37603208
GPR151	0.464864541	78.69190847
GPR152	0.536463361	81.06864827
GPR156	1.4036159069999998	94.76291578
GPR179	2.7695963139999997	99.00330267
GPR31	0.485092724	79.37603208
GPR35	1.467941683	95.26421326
GPR64	0.510776592	80.23708422
GPRC6A	1.629598519	96.0603916
GPRIN2	1.091286379	91.89667374
GPRIN3	2.45475012	98.57867422
GPX2	0.43736446	77.56546355
GPX5	0.926041233	89.65557915
GPX6	1.7712107830000001	96.79169615
GREB1L	0.86534717	88.80042463
GRHL3	0.538284722	81.08634112
GRK4	0.6026029820000001	82.87331918
GRK7	0.712836712	85.76315169
GRXCR1	0.527368849	80.73248408
GRXCR2	0.705562627	85.52724699
GSDMA	0.400544645	76.40953055
GSDMB	1.17583962	92.75182826
GSDMC	0.692611128	85.26185421
GSG1	1.0637787220000001	91.58410002
GSN	0.608069891	82.94409059
GSTA2	0.9517204290000001	90.06251474
GSTA3	0.595326758	82.66100495
GSTA5	0.61555716	83.13871196
GSTM1	1.414757139	94.83958481
GSTM3	0.459411326	78.28497287
GSTM4	1.282454727	93.71313989
GSTM5	0.905808022	89.43736729999999
GSTO1	0.77170517	87.00754895
GSTT1	0.7257944159999999	85.98136353
GSTZ1	0.949904335	90.00943619
GTF2E1	1.306318795	93.99622552
GTF3A	0.43736446	77.56546355
GTPBP10	1.0840107909999999	91.8141071
GTPBP5	0.536463361	81.06864827
GTPBP8	0.571462851	81.99457419
GTSE1	0.854236942	88.51144138
GTSF1L	0.881944684	89.02453409
GUCA1C	0.994001092	90.55791459999999
GUCY2F	1.561617801	95.67114886
GYPB	1.683000003	96.35527247
GYPC	0.637604436	83.77565464
GZMM	0.97558591	90.37508846
H1FNT	0.46122837200000005	78.46190139
H1FOO	0.661468037	84.44208540000001
H2BFM	0.61192669	82.99716914
H3F3C	0.881944684	89.02453409
HAAO	0.52918614	80.81505072
HADH	0.8176166440000001	87.95116773
HAMP	0.45759496200000005	78.16112291
HAP1	1.870334421	97.21042699
HAUS1	0.549415813	81.38122199
HAUS2	0.703746784	85.42108988
HAUS6	1.032445072	91.12408587
HAVCR1	0.7973864190000001	87.53833451
HAVCR2	0.973768544	90.33970276
HBD	0.481458261	79.03986789
HBS1L	1.225399457	93.24722812
HBXIP	0.705562627	85.52724699
HCAR3	0.643056625	84.05284265
HCFC1R1	0.45759496200000005	78.16112291
HCLS1	0.536463361	81.06864827
HCRTR2	0.707379532	85.62750649
HCST	0.635788962	83.63411182
HEATR1	2.322745612	98.36635999
HEATR7B2	1.598375034	95.87756546
HEATR8	1.7564363459999999	96.71502713
HEG1	0.992010122	90.49893843
HELB	1.076540831	91.72564284
HELQ	1.783955458	96.85656995
HENMT1	0.795569043	87.49115357
HEPACAM2	0.639420866	83.8995046
HEPN1	0.679884223	84.81363529
HERC6	1.9383198830000001	97.51120547
HEXB	0.9517204290000001	90.06251474
HEXDC	0.560331224	81.70559094
HGFAC	0.49966049100000004	79.67091295
HHIPL2	1.4036159069999998	94.76291578
HHLA2	1.8189438269999998	96.98631753
HIBCH	0.749657564	86.56522765
HIGD1B	0.415317661	76.81056853
HILPDA	0.45759496200000005	78.16112291
HIRIP3	0.48873011200000005	79.52347252
HIST1H1B	0.575097644	82.1656051
HIST1H1T	0.6026029820000001	82.87331918
HIVEP1	1.216289636	93.09389007
HJURP	1.381566496	94.62137297
HLA-DMA	0.749657564	86.56522765
HLA-DMB	1.038098315	91.20665251
HLA-DOA	0.661468037	84.44208540000001
HLA-DOB	0.72761005	86.08162302
HLA-DQA2	1.216305531	93.13517339
HLA-DRB1	2.9714089169999998	99.18612879999999
HLA-E	0.705562627	85.52724699
HLA-F	1.394519284	94.6685539
HLTF	0.9608227490000001	90.18636471
HLX	0.619191319	83.36282142
HMGB4	0.68351529	85.03774475
HMGN5	0.880130671	88.9596603
HMGXB3	1.6663976059999999	96.29039868
HMMR	2.2893615990000002	98.30738382
HN1	0.525552348	80.57914603
